,k5,k6,k7,score,score_init
6681,511.05263160000004,10.26315789,0.088157895,548,1138
6682,511.05263160000004,10.26315789,0.108947368,470,1138
6683,511.05263160000004,10.26315789,0.129736842,465,1138
6684,511.05263160000004,10.26315789,0.150526316,484,1138
6685,511.05263160000004,10.26315789,0.171315789,414,1138
6686,511.05263160000004,10.26315789,0.192105263,405,1138
6687,511.05263160000004,10.26315789,0.212894737,350,1138
6688,511.05263160000004,10.26315789,0.233684211,494,1138
6689,511.05263160000004,10.26315789,0.254473684,448,1138
6690,511.05263160000004,10.26315789,0.275263158,375,1138
6691,511.05263160000004,10.26315789,0.296052632,384,1138
6692,511.05263160000004,10.26315789,0.316842105,430,1138
6693,511.05263160000004,10.26315789,0.33763157899999996,419,1138
6694,511.05263160000004,10.26315789,0.358421053,435,1138
6695,511.05263160000004,10.26315789,0.379210526,465,1138
6696,511.05263160000004,10.26315789,0.4,390,1138
6697,511.05263160000004,11.57894737,0.005,4300,1138
6698,511.05263160000004,11.57894737,0.025789474,1162,1138
6699,511.05263160000004,11.57894737,0.046578947,606,1138
6700,511.05263160000004,11.57894737,0.067368421,591,1138
6701,511.05263160000004,11.57894737,0.088157895,550,1138
6702,511.05263160000004,11.57894737,0.108947368,460,1138
6703,511.05263160000004,11.57894737,0.129736842,440,1138
6704,511.05263160000004,11.57894737,0.150526316,457,1138
6705,511.05263160000004,11.57894737,0.171315789,530,1138
6706,511.05263160000004,11.57894737,0.192105263,448,1138
6707,511.05263160000004,11.57894737,0.212894737,578,1138
6708,511.05263160000004,11.57894737,0.233684211,540,1138
6709,511.05263160000004,11.57894737,0.254473684,478,1138
6710,511.05263160000004,11.57894737,0.275263158,427,1138
6711,511.05263160000004,11.57894737,0.296052632,444,1138
6712,511.05263160000004,11.57894737,0.316842105,416,1138
6713,511.05263160000004,11.57894737,0.33763157899999996,423,1138
6714,511.05263160000004,11.57894737,0.358421053,387,1138
6715,511.05263160000004,11.57894737,0.379210526,402,1138
6716,511.05263160000004,11.57894737,0.4,381,1138
6717,511.05263160000004,12.89473684,0.005,4026,1138
6718,511.05263160000004,12.89473684,0.025789474,1040,1138
6719,511.05263160000004,12.89473684,0.046578947,660,1138
6720,511.05263160000004,12.89473684,0.067368421,609,1138
6721,511.05263160000004,12.89473684,0.088157895,507,1138
6722,511.05263160000004,12.89473684,0.108947368,533,1138
6723,511.05263160000004,12.89473684,0.129736842,471,1138
6724,511.05263160000004,12.89473684,0.150526316,445,1138
6725,511.05263160000004,12.89473684,0.171315789,474,1138
6726,511.05263160000004,12.89473684,0.192105263,407,1138
6727,511.05263160000004,12.89473684,0.212894737,458,1138
6728,511.05263160000004,12.89473684,0.233684211,423,1138
6729,511.05263160000004,12.89473684,0.254473684,358,1138
6730,511.05263160000004,12.89473684,0.275263158,366,1138
6731,511.05263160000004,12.89473684,0.296052632,442,1138
6732,511.05263160000004,12.89473684,0.316842105,408,1138
6733,511.05263160000004,12.89473684,0.33763157899999996,392,1138
6734,511.05263160000004,12.89473684,0.358421053,335,1138
6735,511.05263160000004,12.89473684,0.379210526,375,1138
6736,511.05263160000004,12.89473684,0.4,396,1138
6737,511.05263160000004,14.21052632,0.005,4248,1138
6738,511.05263160000004,14.21052632,0.025789474,929,1138
6739,511.05263160000004,14.21052632,0.046578947,601,1138
6740,511.05263160000004,14.21052632,0.067368421,600,1138
6741,511.05263160000004,14.21052632,0.088157895,558,1138
6742,511.05263160000004,14.21052632,0.108947368,458,1138
6743,511.05263160000004,14.21052632,0.129736842,441,1138
6744,511.05263160000004,14.21052632,0.150526316,433,1138
6745,511.05263160000004,14.21052632,0.171315789,405,1138
6746,511.05263160000004,14.21052632,0.192105263,410,1138
6747,511.05263160000004,14.21052632,0.212894737,391,1138
6748,511.05263160000004,14.21052632,0.233684211,436,1138
6749,511.05263160000004,14.21052632,0.254473684,434,1138
6750,511.05263160000004,14.21052632,0.275263158,397,1138
6751,511.05263160000004,14.21052632,0.296052632,366,1138
6752,511.05263160000004,14.21052632,0.316842105,404,1138
6753,511.05263160000004,14.21052632,0.33763157899999996,438,1138
6754,511.05263160000004,14.21052632,0.358421053,387,1138
6755,511.05263160000004,14.21052632,0.379210526,393,1138
6756,511.05263160000004,14.21052632,0.4,464,1138
6757,511.05263160000004,15.52631579,0.005,4110,1138
6758,511.05263160000004,15.52631579,0.025789474,912,1138
6759,511.05263160000004,15.52631579,0.046578947,626,1138
6760,511.05263160000004,15.52631579,0.067368421,535,1138
6761,511.05263160000004,15.52631579,0.088157895,565,1138
6762,511.05263160000004,15.52631579,0.108947368,544,1138
6763,511.05263160000004,15.52631579,0.129736842,438,1138
6764,511.05263160000004,15.52631579,0.150526316,376,1138
6765,511.05263160000004,15.52631579,0.171315789,423,1138
6766,511.05263160000004,15.52631579,0.192105263,399,1138
6767,511.05263160000004,15.52631579,0.212894737,383,1138
6768,511.05263160000004,15.52631579,0.233684211,476,1138
6769,511.05263160000004,15.52631579,0.254473684,381,1138
6770,511.05263160000004,15.52631579,0.275263158,427,1138
6771,511.05263160000004,15.52631579,0.296052632,408,1138
6772,511.05263160000004,15.52631579,0.316842105,448,1138
6773,511.05263160000004,15.52631579,0.33763157899999996,356,1138
6774,511.05263160000004,15.52631579,0.358421053,394,1138
6775,511.05263160000004,15.52631579,0.379210526,384,1138
6776,511.05263160000004,15.52631579,0.4,422,1138
6777,511.05263160000004,16.84210526,0.005,4148,1138
6778,511.05263160000004,16.84210526,0.025789474,914,1138
6779,511.05263160000004,16.84210526,0.046578947,612,1138
6780,511.05263160000004,16.84210526,0.067368421,518,1138
6781,511.05263160000004,16.84210526,0.088157895,522,1138
6782,511.05263160000004,16.84210526,0.108947368,472,1138
6783,511.05263160000004,16.84210526,0.129736842,458,1138
6784,511.05263160000004,16.84210526,0.150526316,469,1138
6785,511.05263160000004,16.84210526,0.171315789,379,1138
6786,511.05263160000004,16.84210526,0.192105263,475,1138
6787,511.05263160000004,16.84210526,0.212894737,446,1138
6788,511.05263160000004,16.84210526,0.233684211,445,1138
6789,511.05263160000004,16.84210526,0.254473684,409,1138
6790,511.05263160000004,16.84210526,0.275263158,392,1138
6791,511.05263160000004,16.84210526,0.296052632,418,1138
6792,511.05263160000004,16.84210526,0.316842105,375,1138
6793,511.05263160000004,16.84210526,0.33763157899999996,405,1138
6794,511.05263160000004,16.84210526,0.358421053,407,1138
6795,511.05263160000004,16.84210526,0.379210526,336,1138
6796,511.05263160000004,16.84210526,0.4,384,1138
6797,511.05263160000004,18.15789474,0.005,4100,1138
6798,511.05263160000004,18.15789474,0.025789474,851,1138
6799,511.05263160000004,18.15789474,0.046578947,529,1138
6800,511.05263160000004,18.15789474,0.067368421,595,1138
6801,511.05263160000004,18.15789474,0.088157895,461,1138
6802,511.05263160000004,18.15789474,0.108947368,479,1138
6803,511.05263160000004,18.15789474,0.129736842,462,1138
6804,511.05263160000004,18.15789474,0.150526316,460,1138
6805,511.05263160000004,18.15789474,0.171315789,435,1138
6806,511.05263160000004,18.15789474,0.192105263,431,1138
6807,511.05263160000004,18.15789474,0.212894737,373,1138
6808,511.05263160000004,18.15789474,0.233684211,421,1138
6809,511.05263160000004,18.15789474,0.254473684,353,1138
6810,511.05263160000004,18.15789474,0.275263158,452,1138
6811,511.05263160000004,18.15789474,0.296052632,407,1138
6812,511.05263160000004,18.15789474,0.316842105,364,1138
6813,511.05263160000004,18.15789474,0.33763157899999996,405,1138
6814,511.05263160000004,18.15789474,0.358421053,434,1138
6815,511.05263160000004,18.15789474,0.379210526,441,1138
6816,511.05263160000004,18.15789474,0.4,368,1138
6817,511.05263160000004,19.47368421,0.005,4216,1138
6818,511.05263160000004,19.47368421,0.025789474,779,1138
6819,511.05263160000004,19.47368421,0.046578947,614,1138
6820,511.05263160000004,19.47368421,0.067368421,535,1138
6821,511.05263160000004,19.47368421,0.088157895,492,1138
6822,511.05263160000004,19.47368421,0.108947368,441,1138
6823,511.05263160000004,19.47368421,0.129736842,453,1138
6824,511.05263160000004,19.47368421,0.150526316,443,1138
6825,511.05263160000004,19.47368421,0.171315789,433,1138
6826,511.05263160000004,19.47368421,0.192105263,431,1138
6827,511.05263160000004,19.47368421,0.212894737,428,1138
6828,511.05263160000004,19.47368421,0.233684211,435,1138
6829,511.05263160000004,19.47368421,0.254473684,404,1138
6830,511.05263160000004,19.47368421,0.275263158,404,1138
6831,511.05263160000004,19.47368421,0.296052632,413,1138
6832,511.05263160000004,19.47368421,0.316842105,352,1138
6833,511.05263160000004,19.47368421,0.33763157899999996,369,1138
6834,511.05263160000004,19.47368421,0.358421053,446,1138
6835,511.05263160000004,19.47368421,0.379210526,400,1138
6836,511.05263160000004,19.47368421,0.4,382,1138
6837,511.05263160000004,20.78947368,0.005,4123,1138
6838,511.05263160000004,20.78947368,0.025789474,852,1138
6839,511.05263160000004,20.78947368,0.046578947,601,1138
6840,511.05263160000004,20.78947368,0.067368421,598,1138
6841,511.05263160000004,20.78947368,0.088157895,473,1138
6842,511.05263160000004,20.78947368,0.108947368,440,1138
6843,511.05263160000004,20.78947368,0.129736842,475,1138
6844,511.05263160000004,20.78947368,0.150526316,436,1138
6845,511.05263160000004,20.78947368,0.171315789,446,1138
6846,511.05263160000004,20.78947368,0.192105263,391,1138
6847,511.05263160000004,20.78947368,0.212894737,391,1138
6848,511.05263160000004,20.78947368,0.233684211,413,1138
6849,511.05263160000004,20.78947368,0.254473684,398,1138
6850,511.05263160000004,20.78947368,0.275263158,473,1138
6851,511.05263160000004,20.78947368,0.296052632,454,1138
6852,511.05263160000004,20.78947368,0.316842105,354,1138
6853,511.05263160000004,20.78947368,0.33763157899999996,408,1138
6854,511.05263160000004,20.78947368,0.358421053,375,1138
6855,511.05263160000004,20.78947368,0.379210526,405,1138
6856,511.05263160000004,20.78947368,0.4,360,1138
6857,511.05263160000004,22.10526316,0.005,3857,1138
6858,511.05263160000004,22.10526316,0.025789474,738,1138
6859,511.05263160000004,22.10526316,0.046578947,663,1138
6860,511.05263160000004,22.10526316,0.067368421,504,1138
6861,511.05263160000004,22.10526316,0.088157895,544,1138
6862,511.05263160000004,22.10526316,0.108947368,505,1138
6863,511.05263160000004,22.10526316,0.129736842,422,1138
6864,511.05263160000004,22.10526316,0.150526316,440,1138
6865,511.05263160000004,22.10526316,0.171315789,419,1138
6866,511.05263160000004,22.10526316,0.192105263,387,1138
6867,511.05263160000004,22.10526316,0.212894737,407,1138
6868,511.05263160000004,22.10526316,0.233684211,364,1138
6869,511.05263160000004,22.10526316,0.254473684,427,1138
6870,511.05263160000004,22.10526316,0.275263158,370,1138
6871,511.05263160000004,22.10526316,0.296052632,378,1138
6872,511.05263160000004,22.10526316,0.316842105,396,1138
6873,511.05263160000004,22.10526316,0.33763157899999996,355,1138
6874,511.05263160000004,22.10526316,0.358421053,445,1138
6875,511.05263160000004,22.10526316,0.379210526,383,1138
6876,511.05263160000004,22.10526316,0.4,388,1138
6877,511.05263160000004,23.42105263,0.005,4330,1138
6878,511.05263160000004,23.42105263,0.025789474,700,1138
6879,511.05263160000004,23.42105263,0.046578947,586,1138
6880,511.05263160000004,23.42105263,0.067368421,585,1138
6881,511.05263160000004,23.42105263,0.088157895,399,1138
6882,511.05263160000004,23.42105263,0.108947368,460,1138
6883,511.05263160000004,23.42105263,0.129736842,488,1138
6884,511.05263160000004,23.42105263,0.150526316,469,1138
6885,511.05263160000004,23.42105263,0.171315789,413,1138
6886,511.05263160000004,23.42105263,0.192105263,392,1138
6887,511.05263160000004,23.42105263,0.212894737,372,1138
6888,511.05263160000004,23.42105263,0.233684211,331,1138
6889,511.05263160000004,23.42105263,0.254473684,457,1138
6890,511.05263160000004,23.42105263,0.275263158,370,1138
6891,511.05263160000004,23.42105263,0.296052632,474,1138
6892,511.05263160000004,23.42105263,0.316842105,359,1138
6893,511.05263160000004,23.42105263,0.33763157899999996,320,1138
6894,511.05263160000004,23.42105263,0.358421053,401,1138
6895,511.05263160000004,23.42105263,0.379210526,431,1138
6896,511.05263160000004,23.42105263,0.4,345,1138
6897,511.05263160000004,24.73684211,0.005,4160,1138
6898,511.05263160000004,24.73684211,0.025789474,700,1138
6899,511.05263160000004,24.73684211,0.046578947,581,1138
6900,511.05263160000004,24.73684211,0.067368421,482,1138
6901,511.05263160000004,24.73684211,0.088157895,399,1138
6902,511.05263160000004,24.73684211,0.108947368,350,1138
6903,511.05263160000004,24.73684211,0.129736842,437,1138
6904,511.05263160000004,24.73684211,0.150526316,479,1138
6905,511.05263160000004,24.73684211,0.171315789,397,1138
6906,511.05263160000004,24.73684211,0.192105263,423,1138
6907,511.05263160000004,24.73684211,0.212894737,414,1138
6908,511.05263160000004,24.73684211,0.233684211,417,1138
6909,511.05263160000004,24.73684211,0.254473684,426,1138
6910,511.05263160000004,24.73684211,0.275263158,487,1138
6911,511.05263160000004,24.73684211,0.296052632,377,1138
6912,511.05263160000004,24.73684211,0.316842105,387,1138
6913,511.05263160000004,24.73684211,0.33763157899999996,410,1138
6914,511.05263160000004,24.73684211,0.358421053,410,1138
6915,511.05263160000004,24.73684211,0.379210526,423,1138
6916,511.05263160000004,24.73684211,0.4,408,1138
6917,511.05263160000004,26.05263158,0.005,4060,1138
6918,511.05263160000004,26.05263158,0.025789474,733,1138
6919,511.05263160000004,26.05263158,0.046578947,509,1138
6920,511.05263160000004,26.05263158,0.067368421,531,1138
6921,511.05263160000004,26.05263158,0.088157895,474,1138
6922,511.05263160000004,26.05263158,0.108947368,417,1138
6923,511.05263160000004,26.05263158,0.129736842,507,1138
6924,511.05263160000004,26.05263158,0.150526316,462,1138
6925,511.05263160000004,26.05263158,0.171315789,369,1138
6926,511.05263160000004,26.05263158,0.192105263,430,1138
6927,511.05263160000004,26.05263158,0.212894737,447,1138
6928,511.05263160000004,26.05263158,0.233684211,444,1138
6929,511.05263160000004,26.05263158,0.254473684,451,1138
6930,511.05263160000004,26.05263158,0.275263158,442,1138
6931,511.05263160000004,26.05263158,0.296052632,363,1138
6932,511.05263160000004,26.05263158,0.316842105,388,1138
6933,511.05263160000004,26.05263158,0.33763157899999996,349,1138
6934,511.05263160000004,26.05263158,0.358421053,360,1138
6935,511.05263160000004,26.05263158,0.379210526,352,1138
6936,511.05263160000004,26.05263158,0.4,399,1138
6937,511.05263160000004,27.36842105,0.005,4114,1138
6938,511.05263160000004,27.36842105,0.025789474,686,1138
6939,511.05263160000004,27.36842105,0.046578947,535,1138
6940,511.05263160000004,27.36842105,0.067368421,464,1138
6941,511.05263160000004,27.36842105,0.088157895,487,1138
6942,511.05263160000004,27.36842105,0.108947368,499,1138
6943,511.05263160000004,27.36842105,0.129736842,443,1138
6944,511.05263160000004,27.36842105,0.150526316,453,1138
6945,511.05263160000004,27.36842105,0.171315789,363,1138
6946,511.05263160000004,27.36842105,0.192105263,388,1138
6947,511.05263160000004,27.36842105,0.212894737,388,1138
6948,511.05263160000004,27.36842105,0.233684211,418,1138
6949,511.05263160000004,27.36842105,0.254473684,409,1138
6950,511.05263160000004,27.36842105,0.275263158,472,1138
6951,511.05263160000004,27.36842105,0.296052632,370,1138
6952,511.05263160000004,27.36842105,0.316842105,385,1138
6953,511.05263160000004,27.36842105,0.33763157899999996,403,1138
6954,511.05263160000004,27.36842105,0.358421053,431,1138
6955,511.05263160000004,27.36842105,0.379210526,401,1138
6956,511.05263160000004,27.36842105,0.4,344,1138
6957,511.05263160000004,28.68421053,0.005,4125,1138
6958,511.05263160000004,28.68421053,0.025789474,667,1138
6959,511.05263160000004,28.68421053,0.046578947,485,1138
6960,511.05263160000004,28.68421053,0.067368421,464,1138
6961,511.05263160000004,28.68421053,0.088157895,424,1138
6962,511.05263160000004,28.68421053,0.108947368,418,1138
6963,511.05263160000004,28.68421053,0.129736842,459,1138
6964,511.05263160000004,28.68421053,0.150526316,419,1138
6965,511.05263160000004,28.68421053,0.171315789,437,1138
6966,511.05263160000004,28.68421053,0.192105263,370,1138
6967,511.05263160000004,28.68421053,0.212894737,400,1138
6968,511.05263160000004,28.68421053,0.233684211,383,1138
6969,511.05263160000004,28.68421053,0.254473684,372,1138
6970,511.05263160000004,28.68421053,0.275263158,408,1138
6971,511.05263160000004,28.68421053,0.296052632,413,1138
6972,511.05263160000004,28.68421053,0.316842105,420,1138
6973,511.05263160000004,28.68421053,0.33763157899999996,431,1138
6974,511.05263160000004,28.68421053,0.358421053,432,1138
6975,511.05263160000004,28.68421053,0.379210526,435,1138
6976,511.05263160000004,28.68421053,0.4,446,1138
6977,511.05263160000004,30.0,0.005,4122,1138
6978,511.05263160000004,30.0,0.025789474,633,1138
6979,511.05263160000004,30.0,0.046578947,530,1138
6980,511.05263160000004,30.0,0.067368421,541,1138
6981,511.05263160000004,30.0,0.088157895,501,1138
6982,511.05263160000004,30.0,0.108947368,409,1138
6983,511.05263160000004,30.0,0.129736842,415,1138
6984,511.05263160000004,30.0,0.150526316,391,1138
